State,District,Latitude,Longitude
tamil-nadu,chennai district,13.05843605,80.23610502517248
tamil-nadu,the nilgiris district,11.4454657,76.69864649371819
tamil-nadu,erode district,11.49052815,77.35052739885393
tamil-nadu,karur district,10.821767099999999,78.38286541157868
tamil-nadu,kallakkurichi district,11.690524,78.98242156692304
tamil-nadu,viluppuram district,12.11669665,79.59892355244544
tamil-nadu,pudukkottai district,10.2903072,78.81736165831396
tamil-nadu,perambalur district,11.2902641,78.9300404012642
tamil-nadu,coimbatore district,10.81357895,77.0797776943048
tamil-nadu,virudhunagar district,9.4926289,77.86316901187504
tamil-nadu,dindigul district,10.425689649999999,77.815663999998
tamil-nadu,sivaganga district,9.851231,78.53047154820717
tamil-nadu,tenkasi district,9.09407535,77.47583689833286
tamil-nadu,chengalpattu district,12.636245,80.0653519331311
tamil-nadu,kanniyakumari district,11.0600516,77.0679581
tamil-nadu,tirunelveli district,8.5495014,77.58051775636523
tamil-nadu,thiruvallur district,13.2533992,80.05462674586394
tamil-nadu,theni district,9.86924895,77.42258419359165
tamil-nadu,ranipet district,12.91862425,79.40819212569048
tamil-nadu,namakkal district,11.303388949999999,78.1186040211884
tamil-nadu,vellore district,12.9009299,79.06148441803552
tamil-nadu,thiruvarur district,10.6878621,79.49794371209825
telangana,narayanpet district,10.6878621,79.49794371209825
telangana,nalgonda district,17.0557615,79.2779955
telangana,jangaon district,17.0557615,79.2779955
telangana,bhadradri kothagudem district,17.0557615,79.2779955
telangana,warangal rural district,17.0557615,79.2779955
telangana,kumuram bheem asifabad district,17.0557615,79.2779955
telangana,nizamabad district,18.6687404,78.0989938
telangana,adilabad district,19.1040149,78.340105
telangana,rajanna sircilla district,19.1040149,78.340105
telangana,nagarkurnool district,19.1040149,78.340105
telangana,peddapalle district,19.1040149,78.340105
telangana,nirmal district,19.1040149,78.340105
telangana,mahabubabad district,19.1040149,78.340105
telangana,sangareddy district,19.1040149,78.340105
telangana,wanaparthy district,16.3637095,78.0647251
telangana,vikarabad district,16.3637095,78.0647251
telangana,jagtial district,16.3637095,78.0647251
telangana,yadadri bhuvanagiri district,16.3637095,78.0647251
telangana,medak district,16.3637095,78.0647251
telangana,mahbubnagar district,16.5,78.25
telangana,jaya shankar bhalupally district,16.5,78.25
telangana,warangal urban district,16.5,78.25
telangana,rangareddy district,16.5,78.25
telangana,hyderabad district,16.5,78.25
telangana,suryapet district,16.5,78.25
telangana,jogulamba gadwal district,16.5,78.25
telangana,kamareddy district,16.5,78.25
telangana,mulugu district,16.5,78.25
telangana,medchal malkajgiri district,16.5,78.25
telangana,karimnagar district,18.4424788,79.1307265573114
telangana,mancherial district,18.4424788,79.1307265573114
telangana,siddipet district,18.03098145,78.8783964556235
telangana,khammam district,17.250782,80.1524
tripura,unakoti district,24.304628,92.033346
tripura,khowai district,24.0715915,91.6025823
tripura,sepahijala district,24.0715915,91.6025823
tripura,north tripura district,23.9922833,91.856786
tripura,dhalai district,23.9551603,91.8252174
tripura,south tripura district,23.5,91.666667
tripura,gomati district,23.4848604,91.4983684
tripura,west tripura district,23.916667,91.5
uttar-pradesh,balrampur district,26.0849232204,83.1977435446
uttar-pradesh,hamirpur district,25.9522649791,80.150605438
uttar-pradesh,pratapgarh district,25.9219600442,82.0024335326
uttar-pradesh,amethi district,26.1561764,81.80450839427581
uttar-pradesh,siddharthnagar district,26.1561764,81.80450839427581
uttar-pradesh,auraiya district,26.1561764,81.80450839427581
uttar-pradesh,sambhal district,26.1561764,81.80450839427581
uttar-pradesh,kanpur nagar district,26.1561764,81.80450839427581
uttar-pradesh,aligarh district,27.87698975,78.13729027600994
uttar-pradesh,mahoba district,25.292924,79.8848158
uttar-pradesh,lucknow district,28.8067822,79.0140742
uttar-pradesh,sant kabeer nagar district,28.8067822,79.0140742
uttar-pradesh,hathras district,27.5996322,78.0497369
uttar-pradesh,budaun district,28.027692,79.1254409
uttar-pradesh,moradabad district,29.0786044,79.0507168
uttar-pradesh,kushinagar district,26.8632735,83.9553228
uttar-pradesh,baghpat district,28.9464293,77.2170076
uttar-pradesh,shahjahanpur district,27.8552433,79.8944047
uttar-pradesh,muzaffarnagar district,27.8552433,79.8944047
uttar-pradesh,ambedkar nagar district,28.6400895,77.42868
uttar-pradesh,bahraich district,27.5727012,81.6061717
uttar-pradesh,jalaun district,26.0,79.5
uttar-pradesh,rampur district,28.79406825,79.1859304458554
uttar-pradesh,ballia district,25.7506229,84.1472
uttar-pradesh,shravasti district,25.7506229,84.1472
uttar-pradesh,kasganj district,27.969777,78.5981655
uttar-pradesh,varanasi district,25.1297376,82.6059987
uttar-pradesh,gautam buddha nagar district,28.5770068,77.3394731
uttar-pradesh,basti district,28.630261,77.4133068
uttar-pradesh,shamli district,28.630261,77.4133068
uttar-pradesh,maharajganj district,27.1436733,83.5395965
uttar-pradesh,etawah district,26.7879984,79.0061831
uttar-pradesh,etah district,27.5562222,78.658988
uttar-pradesh,banda district,25.4892744,80.33507542764347
uttar-pradesh,bijnor district,29.3843229,78.13645
uttar-pradesh,hardoi district,28.0047122,78.476874
uttar-pradesh,amroha district,28.0047122,78.476874
uttar-pradesh,pilibhit district,28.495207649999998,80.10754080018077
uttar-pradesh,mainpuri district,27.2307398,79.0406375
uttar-pradesh,kanpur dehat district,27.2307398,79.0406375
uttar-pradesh,jaunpur district,25.7592013,82.6968142
uttar-pradesh,kaushambi district,28.64364045,77.32463494964549
uttar-pradesh,hapur district,28.7299677,77.775499
uttar-pradesh,meerut district,28.685963700000002,77.43533643685419
uttar-pradesh,mathura district,27.5591791,77.68175451707637
uttar-pradesh,chitrakoot district,25.19631215,80.91390945066726
uttar-pradesh,lalitpur district,24.6967125,78.411697
uttar-pradesh,mau district,25.2133779,83.0334827
uttar-pradesh,mirzapur district,24.9325993,82.64710860698771
uttar-pradesh,bulandshahr district,24.9325993,82.64710860698771
uttar-pradesh,gonda district,27.8306549,77.8773701
uttar-pradesh,jhansi district,28.6839951,77.4530398
uttar-pradesh,chandauli district,28.6839951,77.4530398
uttar-pradesh,bhadohi district,28.6839951,77.4530398
uttar-pradesh,saharanpur district,29.95566895,77.5596488632492
uttar-pradesh,bara banki district,26.9013312,81.2151601
uttar-pradesh,bareilly district,28.457876,79.40557093743058
uttar-pradesh,sitapur district,28.3548882,79.4185378
uttar-pradesh,sultanpur district,26.2627557,82.069966
uttar-pradesh,agra district,27.1705419,78.0107255
uttar-pradesh,fatehpur district,27.1705419,78.0107255
uttar-pradesh,rae bareli district,26.25,81.25
uttar-pradesh,firozabad district,28.3800183,79.4181912
uttar-pradesh,kheri district,28.4299696,80.3176448
uttar-pradesh,gorakhpur district,26.7494212,83.3665766
uttar-pradesh,unnao district,26.5,80.5
uttar-pradesh,prayagraj district,25.5,81.5
uttar-pradesh,sonbhadra district,25.5,81.5
uttar-pradesh,ghazipur district,28.6643991,77.3208548
uttar-pradesh,farrukhabad district,27.3817304,79.602854
uttar-pradesh,kannauj district,27.3817304,79.602854
uttar-pradesh,azamgarh district,26.0637645,83.1833871
uttar-pradesh,ayodhya district,26.0637645,83.1833871
uttar-pradesh,deoria district,28.3778393,79.9337825
uttar-pradesh,ghaziabad district,28.711241,77.4445372
uttarakhand,bageshwar district,28.711241,77.4445372
uttarakhand,udham singh nagar district,28.711241,77.4445372
uttarakhand,haridwar district,30.1921734,79.1874877
uttarakhand,champawat district,29.3321606,80.0928787
uttarakhand,nainital district,29.2185482,79.52951525
uttarakhand,dehradun district,29.2185482,79.52951525
uttarakhand,chamoli district,30.499632300000002,79.61879245944404
uttarakhand,almora district,30.6309236,78.1603603
uttarakhand,uttarkashi district,30.9654214,78.63368731187963
uttarakhand,pithoragarh district,30.12666775,80.48338013734374
uttarakhand,rudraprayag district,30.2864682,78.9814996
uttarakhand,pauri garhwal district,30.1507888,78.7737617
uttarakhand,tehri garhwal district,30.5,78.666667
west-bengal,south twenty four parganas district,30.5,78.666667
west-bengal,purba bardhaman district,30.5,78.666667
west-bengal,uttar dinajpur district,25.6098202,88.1327333
west-bengal,kalimpong district,27.02787695,88.64606085772425
west-bengal,murshidabad district,24.086328549999998,88.26684963941861
west-bengal,paschim medinipur district,21.8360051,87.4317229
west-bengal,dakshin dinajpur district,21.8360051,87.4317229
west-bengal,jalpaiguri district,26.626483649999997,88.73407701468993
west-bengal,purulia district,23.3409582,86.359433
west-bengal,north twenty four parganas district,23.3409582,86.359433
west-bengal,bankura district,23.0662415,87.3251923
west-bengal,jhargram district,22.447609,86.998449
west-bengal,howrah district,22.5801698,88.3362713
west-bengal,hooghly district,22.8924411,88.3994271
west-bengal,kolkata district,26.5257678,88.7198637
west-bengal,koch bihar district,26.25,89.5
west-bengal,alipurduar district,26.4811994,89.5279728
west-bengal,paschim bardhaman district,26.4811994,89.5279728
west-bengal,nadia district,23.4056806,88.4913312
west-bengal,birbhum district,24.0,87.583333
west-bengal,purba medinipur district,22.2788123,87.92250435718134
west-bengal,maldah district,25.0,88.0
west-bengal,darjiling district,26.75,88.25










